Id,Date,Year,Month,Country,Country_code,State_or_UT,State_Code,District,Dist_Code,Place,lat_new,lon_new,Source
IND_548,"Friday, September 17, 2010",2010,9,India,IN,Uttar Pradesh,UP,Lakhimpur Kheri,LKH,,27.94,80.76,EMD
IND_549,"Tuesday, December 7, 2010",2010,12,India,IN,Tamil Nadu,TN,Chennai,CHN,,13.06,80.13,EMD
IND_550,"Tuesday, December 7, 2010",2010,12,India,IN,Tamil Nadu,TN,Cuddalore,CLR,,11.76,79.77,EMD
IND_551,"Tuesday, December 7, 2010",2010,12,India,IN,Tamil Nadu,TN,Nagapattinam,NPT,,10.78,79.83,EMD
IND_552,"Tuesday, December 7, 2010",2010,12,India,IN,Tamil Nadu,TN,Pudukkottai,PDK,,10.38,78.78,EMD
IND_553,"Tuesday, December 7, 2010",2010,12,India,IN,Tamil Nadu,TN,Ramanthapuram,RTP,,9.37,78.83,EMD
IND_554,"Tuesday, December 7, 2010",2010,12,India,IN,Tamil Nadu,TN,Thanjavur,TNJ,,10.76,79.13,EMD
IND_555,"Tuesday, December 7, 2010",2010,12,India,IN,Tamil Nadu,TN,Tiruvallur,TVL,,13.12,79.9,EMD
IND_556,"Tuesday, December 7, 2010",2010,12,India,IN,Tamil Nadu,TN,Villupuram,VLP,,11.95,79.50,EMD
IND_557,"Tuesday, December 7, 2010",2010,12,India,IN,Tamil Nadu,TN,Thoothukudi,TTK,,8.78,78.08,EMD
IND_558,"Thursday, September 8, 2011",2011,9,India,IN,Meghalaya,ML,West Garo Hills,WGH,Tura,25.6,89.82,EMD
IND_559,"Monday, August 15, 2011",2011,8,India ,IN,Assam,AS,Barpeta,BRP,,26.32,91.01,EMD
IND_560,"Monday, August 15, 2011",2011,8,India ,IN,Assam,AS,Bongaigaon,BGG,,26.49,90.53,EMD
IND_561,"Monday, August 15, 2011",2011,8,India ,IN,Assam,AS,Darrang,DRN,,26.44,92.05,EMD
IND_562,"Monday, August 15, 2011",2011,8,India ,IN,Assam,AS,Dhemaji,DMJ,,27.48,94.53,EMD
IND_563,"Monday, August 15, 2011",2011,8,India ,IN,Assam,AS,Dhubri,DHB,,26.02,89.97,EMD
IND_564,"Monday, August 15, 2011",2011,8,India ,IN,Assam,AS,Golaghat,GLG,,26.52,93.97,EMD
IND_565,"Monday, August 15, 2011",2011,8,India ,IN,Assam,AS,Jorhat,JHT,,26.75,94.2,EMD
IND_566,"Monday, August 15, 2011",2011,8,India ,IN,Assam,AS,Lakhimpur,LKM,,26.84,91.90,EMD
IND_567,"Monday, August 15, 2011",2011,8,India ,IN,Assam,AS,Nagaon,NGN,,26.35,92.68,EMD
IND_568,"Monday, August 15, 2011",2011,8,India ,IN,Assam,AS,Sivasagar,SVG,,26.98,94.64,EMD
IND_569,"Monday, August 15, 2011",2011,8,India ,IN,Assam,AS,Sonitpur,SNP,,26.67,92.86,EMD
IND_570,"Monday, August 15, 2011",2011,8,India ,IN,Assam,AS,West Karbi Anglong,WKA,,25.66,92.32,EMD
IND_571,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Begusarai,BGS,,25.42,86.11,EMD
IND_572,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Bhagalpur,BGP,,25.19,86.74,EMD
IND_573,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Bhojpur,BPR,,25.48,84.56,EMD
IND_574,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Buxar,BXR,,25.57,83.97,EMD
IND_575,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Gopalganj,GPG,,26.48,84.43,EMD
IND_576,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Khagaria,KGR,,25.51,86.48,EMD
IND_577,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Kishanganj,KGJ,,26.09,87.93,EMD
IND_578,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Lakhisarai,LKS,,25.17,86.09,EMD
IND_579,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Madhepura,MDP,,25.92,86.79,EMD
IND_580,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Madhubani,MDB,,26.35,86.03,EMD
IND_581,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Muzaffarpur,MZF,,26.12,85.38,EMD
IND_582,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Patna,PTA,,25.61,85.06,EMD
IND_583,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Purnea,PNA,,25.77,87.45,EMD
IND_584,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Saharsa,SHS,,25.89,86.62,EMD
IND_585,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Samastipur,SMT,,25.85,85.78,EMD
IND_586,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Saran,SRN,,26.05,84.62,EMD
IND_587,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Sitamarhi,SMH,,26.58,85.46,EMD
IND_588,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Supaul,SPL,,26.12,86.59,EMD
IND_589,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,Vaishali,VSH,,25.74,85.02,EMD
IND_590,"Monday, August 15, 2011",2011,8,India ,IN,Bihar,BR,West Champaran,WCP,,27.08,83.76,EMD
IND_591,"Friday, September 23, 2011",2011,9,India ,IN,Jharkhand,JH,Deoghar,DGR,,24.47,86.66,EMD
IND_592,"Monday, August 15, 2011",2011,8,India ,IN,Meghalaya,ML,East Garo Hills,EGH,,25.67,90.72,EMD
IND_593,"Monday, August 15, 2011",2011,8,India ,IN,Meghalaya,ML,South Garo Hills,SGS,,25.30,90.61,EMD
IND_594,"Monday, August 15, 2011",2011,8,India ,IN,Meghalaya,ML,West Garo Hills,WGH,,25.6,89.82,EMD
IND_595,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Angul,AGL,,20.85,85.13,EMD
IND_596,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Baleswar,BLS,,21.49,86.91,EMD
IND_597,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Bargarh,BRG,,21.35,83.63,EMD
IND_598,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Bhadrak,BDK,,21.06,86.5,EMD
IND_599,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Boudh,BDH,,20.93,83.97,EMD
IND_600,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Cuttack,CTK,,20.46,85.88,EMD
IND_601,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Dhenkanal,DKL,,20.64,85.60,EMD
IND_602,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Jagatsinghpur,JSH,,20.26,86.17,EMD
IND_603,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Jajpur,JJP,,20.84,86.33,EMD
IND_604,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Jharsuguda,JSD,,21.87,84.01,EMD
IND_605,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Kendrapara,KDR,,20.50,86.42,EMD
IND_606,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Khordha,KRD,,20.18,85.67,EMD
IND_607,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Mayurbhanj,MYB,,21.91,85.76,EMD
IND_608,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Nayagarh,NYG,,20.12,85.11,EMD
IND_609,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Nuapada,NPD,,20.81,82.54,EMD
IND_610,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Puri,PRI,,19.81,85.80,EMD
IND_611,"Friday, September 23, 2011",2011,9,India ,IN,Odisha,OR,Sambalpur,SBP,,21.47,83.93,EMD
IND_612,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Aligarh,ALG,,27.90,78.08,EMD
IND_613,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Ambedkarnagar,ABN,,26.42,82.49,EMD
IND_614,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Azamgarh,AZM,,26.06,83.19,EMD
IND_615,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Bahraich,BHH,,27.58,81.60,EMD
IND_616,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Ballia,BLA,,25.88,83.89,EMD
IND_617,"Saturday, July 23, 2011",2011,7,India ,IN,Uttar Pradesh,UP,Balrampur,BLM,,27.43,82.18,EMD
IND_618,"Saturday, July 23, 2011",2011,7,India ,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD
IND_619,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD
IND_620,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Bareilly,BRL,,28.38,79.43,EMD
IND_621,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Bijnor,BJN,,29.38,78.14,EMD
IND_622,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Budaun,BDN,,28.02,79.10,EMD
IND_623,"Saturday, July 23, 2011",2011,7,India ,IN,Uttar Pradesh,UP,Faizabad,FZB,,26.77,82.15,EMD
IND_624,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Faizabad,FZB,,26.77,82.15,EMD
IND_625,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Firozabad,FZD,,27.16,79.37,EMD
IND_626,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Ghazipur,GZP,,25.59,83.57,EMD
IND_627,"Saturday, July 23, 2011",2011,7,India ,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD
IND_628,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD
IND_629,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Gorakhpur,GRK,,26.73,83.34,EMD
IND_630,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Hardoi,HDI,,27.39,80.14,EMD
IND_631,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Amroha,AMH,,28.85,78.39,EMD
IND_632,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Kannauj,KNJ,,27.04,79.90,EMD
IND_633,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Kanpur Nagar,KPN,,26.44,80.32,EMD
IND_634,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Kushinagar,KSN,,26.74,83.89,EMD
IND_635,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Lakhimpur Kheri,LKH,,27.94,80.76,EMD
IND_636,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Meerut,MRT,,28.99,77.70,EMD
IND_637,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Moradabad,MRD,,28.82,78.74,EMD
IND_638,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Muzaffarnagar,MZN,,29.48,77.71,EMD
IND_639,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Pilibhit,PLB,,28.62,79.81,EMD
IND_640,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Rampur,RMP,,28.80,79.03,EMD
IND_641,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Shahjahanpur,SJN,,27.87,79.88,EMD
IND_642,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Sitapur,STP,,27.57,80.68,EMD
IND_643,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Unnao,UNO,,26.55,80.49,EMD
IND_644,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Angul,AGL,,20.85,85.13,EMD
IND_645,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Baleswar,BLS,,21.49,86.91,EMD
IND_646,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Bargarh,BRG,,21.35,83.63,EMD
IND_647,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Bhadrak,BDK,,21.06,86.5,EMD
IND_648,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Boudh,BDH,,20.93,83.97,EMD
IND_649,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Cuttack,CTK,,20.46,85.88,EMD
IND_650,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Deogarh,DEG,,21.54,84.73,EMD
IND_651,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Dhenkanal,DKL,,20.64,85.60,EMD
IND_652,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Jajpur,JJP,,20.84,86.33,EMD
IND_653,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Jagatsinghpur,JSH,,20.26,86.17,EMD
IND_654,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Jharsuguda,JSD,,21.87,84.01,EMD
IND_655,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Kendrapara,KDR,,20.50,86.42,EMD
IND_656,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Khordha,KRD,,20.18,85.67,EMD
IND_657,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Mayurbhanj,MYB,,21.91,85.76,EMD
IND_658,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Nayagarh,NYG,,20.12,85.11,EMD
IND_659,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Nuapada,NPD,,20.81,82.54,EMD
IND_660,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Puri,PRI,,19.81,85.80,EMD
IND_661,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Sambalpur,SBP,,21.47,83.93,EMD
IND_662,"Thursday, September 8, 2011",2011,9,India,IN,Assam,AS,Dhemaji,DMJ,,27.48,94.53,EMD
IND_663,"Thursday, September 8, 2011",2011,9,India,IN,Meghalaya,ML,East Garo Hills,EGH,,25.67,90.72,EMD
IND_664,"Thursday, September 8, 2011",2011,9,India,IN,Meghalaya,ML,South Garo Hills,SGS,,25.30,90.61,EMD
IND_665,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Barpeta,BRP,,26.32,91.01,EMD
IND_666,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Bongaigaon,BGG,,26.49,90.53,EMD
IND_667,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Chirang,CRN,,26.64,90.64,EMD
IND_668,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Darrang,DRN,,26.44,92.05,EMD
IND_669,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Dhemaji,DMJ,,27.48,94.53,EMD
IND_670,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Dhubri,DHB,,26.02,89.97,EMD
IND_671,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Golaghat,GLG,,26.52,93.97,EMD
IND_672,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Jorhat,JHT,,26.75,94.2,EMD
IND_673,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Karbi Anglong,KAN,,26.16,93.41,EMD
IND_674,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Sivasagar,SVG,,26.98,94.64,EMD
IND_675,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Lakhimpur Kheri,LKH,,27.94,80.76,EMD
IND_676,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Nagaon,NGN,,26.35,92.68,EMD
IND_677,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Sonitpur,SNP,,26.67,92.86,EMD
IND_678,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Begusarai,BGS,,25.42,86.11,EMD
IND_679,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Bhagalpur,BGP,,25.19,86.74,EMD
IND_680,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Bhojpur,BPR,,25.48,84.56,EMD
IND_681,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Buxar,BXR,,25.57,83.97,EMD
IND_682,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Gopalganj,GPG,,26.48,84.43,EMD
IND_683,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Katihar,KHR,,25.55,87.56,EMD
IND_684,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Khagaria,KGR,,25.51,86.48,EMD
IND_685,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Kishanganj,KGJ,,26.09,87.93,EMD
IND_686,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Lakhisarai,LKS,,25.17,86.09,EMD
IND_687,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Madhubani,MDB,,26.35,86.03,EMD
IND_688,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Madhepura,MDP,,25.92,86.79,EMD
IND_689,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Muzaffarpur,MZF,,26.12,85.38,EMD
IND_690,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Patna,PTA,,25.61,85.06,EMD
IND_691,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Purnea,PNA,,25.77,87.45,EMD
IND_692,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Samastipur,SMT,,25.85,85.78,EMD
IND_693,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Saran,SRN,,26.05,84.62,EMD
IND_694,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Saharsa,SHS,,25.89,86.62,EMD
IND_695,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Sitamarhi,SMH,,26.58,85.46,EMD
IND_696,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Supaul,SPL,,26.12,86.59,EMD
IND_697,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Vaishali,VSH,,25.74,85.02,EMD
IND_698,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,West Champaran,WCP,,27.08,83.76,EMD
IND_699,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Azamgarh,AZM,,26.07,83.19,EMD
IND_700,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Aligarh,ALG,,27.90,78.08,EMD
IND_701,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Ambedkar Nagar,ABP,,26.41,82.43,EMD
IND_702,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Budaun,BDN,,28.02,79.10,EMD
IND_703,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Ballia,BLA,,25.88,83.89,EMD
IND_704,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD
IND_705,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Bahraich,BHH,,27.58,81.60,EMD
IND_706,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Bareilly,BRL,,28.38,79.43,EMD
IND_707,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Bijnor,BJN,,29.38,78.14,EMD
IND_708,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Ayodhya,AYD,,26.79,82.2,EMD
IND_709,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Farrukhabad,FKD,,27.38,79.59,EMD
IND_710,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Ghazipur,GZP,,25.59,83.57,EMD
IND_711,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD
IND_712,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Gorakhpur,GRK,,26.73,83.34,EMD
IND_713,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Hardoi,HDI,,27.39,80.14,EMD
IND_714,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Amroha,AMH,,28.85,78.39,EMD
IND_715,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Kannauj,KNJ,,27.04,79.90,EMD
IND_716,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Kanpur Nagar,KPN,,26.44,80.32,EMD
IND_717,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Kushinagar,KSN,,26.74,83.89,EMD
IND_718,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Lakhimpur Kheri,LKH,,27.94,80.76,EMD
IND_719,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Meerut,MRT,,28.99,77.70,EMD
IND_720,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Muzaffarnagar,MZN,,29.48,77.71,EMD
IND_721,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Moradabad,MRD,,28.82,78.74,EMD
IND_722,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Pilibhit,PLB,,28.62,79.81,EMD
IND_723,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Rampur,RMP,,28.80,79.03,EMD
IND_724,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Shahjahanpur,SJN,,27.87,79.88,EMD
IND_725,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Sitapur,STP,,27.57,80.68,EMD
IND_726,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Unnao,UNO,,26.55,80.49,EMD
IND_727,"Tuesday, August 9, 2011",2011,8,India,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD
IND_728,"Tuesday, August 9, 2011",2011,8,India,IN,Uttar Pradesh,UP,Balrampur,BLM,,27.43,82.18,EMD
IND_729,"Tuesday, August 9, 2011",2011,8,India,IN,Uttar Pradesh,UP,Ayodhya,AYD,,26.79,82.2,EMD
IND_730,"Tuesday, August 9, 2011",2011,8,India,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD
IND_731,"Saturday, August 4, 2012",2012,8,India ,IN,Himachal Pradesh,HP,Kullu,KLU,Palchan,31.95,77.09,EMD
IND_732,"Thursday, August 9, 2012",2012,8,India,IN,Himachal Pradesh,HP,Kullu,KLU,Palchan,31.95,77.09,EMD
IND_733,"Tuesday, June 26, 2012",2012,6,India ,IN,Arunachal Pradesh,AR,Anjaw,AJW,,27.98,96.85,EMD
